4.24618E-08,
4.23279E-08,
4.225E-08,
4.23187E-08,
4.23973E-08,
4.22847E-08,
4.22989E-08,
4.24106E-08,
4.24339E-08,
4.25375E-08,
4.28597E-08,
4.29377E-08,
0.000000043,
0.000000043,
0.000000043,
4.28162E-08,
4.26504E-08,
4.27844E-08,
4.24416E-08,
4.23331E-08,
4.24162E-08,
4.24283E-08,
4.24082E-08,
4.25223E-08,
4.25348E-08,
4.23702E-08,
4.23899E-08,
4.26903E-08,
4.32553E-08,
4.31925E-08,
4.3234E-08,
4.32597E-08,
4.30685E-08,
4.28622E-08,
4.27242E-08,
4.3333E-08,
4.33478E-08,
4.32438E-08,
4.36637E-08,
4.36535E-08,
4.38064E-08,
0.000000044,
4.39099E-08,
4.39218E-08,
4.39051E-08,
4.38599E-08,
4.34731E-08,
4.32171E-08,
4.29194E-08,
4.24618E-08,
4.31552E-08,
4.28175E-08,
4.27122E-08,
4.24708E-08,
4.22749E-08,
4.22789E-08,
4.22867E-08,
4.22155E-08,
4.22912E-08,
4.26049E-08,
4.28189E-08,
4.31206E-08,
4.33953E-08,
4.35383E-08,
4.35492E-08,
4.36612E-08,
4.42875E-08,
4.42619E-08,
4.41439E-08,
4.4763E-08,
4.47906E-08,
4.45359E-08,
4.46694E-08,
4.46541E-08,
4.417E-08,
4.41905E-08,
4.45789E-08,
4.43866E-08,
0.000000044,
4.43892E-08,
4.43259E-08,
4.38284E-08,
4.37564E-08,
4.39419E-08,
4.38098E-08,
0.000000044,
4.4461E-08,
4.42172E-08,
4.39145E-08,
0.000000044,
4.38291E-08,
4.33841E-08,
4.30834E-08,
0.000000043,
4.27092E-08,
4.26173E-08,
4.27969E-08,
4.26417E-08,
4.24373E-08,
4.24612E-08,
4.36651E-08,
4.34671E-08,
4.33635E-08,
4.34127E-08,
4.38179E-08,
4.35592E-08,
4.34745E-08,
4.3439E-08,
4.3413E-08,
4.34478E-08,
4.37141E-08,
4.38796E-08,
4.36448E-08,
4.37651E-08,
4.41307E-08,
4.36145E-08,
4.33136E-08,
4.33792E-08,
4.33307E-08,
4.32709E-08,
4.32418E-08,
4.3454E-08,
4.32076E-08,
0.000000043,
4.28517E-08,
4.25663E-08,
4.24347E-08,
4.24878E-08,
4.2469E-08,
4.23392E-08,
4.23472E-08,
4.24101E-08,
4.23339E-08,
4.2331E-08,
4.23427E-08,
4.23028E-08,
4.22707E-08,
4.22807E-08,
4.22887E-08,
4.2256E-08,
4.22771E-08,
4.23902E-08,
4.23024E-08,
4.2282E-08,
4.22949E-08,
4.22801E-08,
4.23218E-08,
4.25539E-08,
4.2902E-08,
4.30631E-08,
4.32916E-08,
4.33889E-08,
4.35816E-08,
4.34488E-08,
4.32954E-08,
4.32182E-08,
4.29099E-08,
0.000000043,
4.32128E-08,
4.32914E-08,
4.33637E-08,
4.36591E-08,
4.40709E-08,
4.38272E-08,
4.38197E-08,
4.39019E-08,
4.3705E-08,
4.35942E-08,
4.36779E-08,
4.34762E-08,
4.30604E-08,
4.28525E-08,
4.26903E-08,
4.23945E-08,
4.23171E-08,
4.23844E-08,
4.2294E-08,
4.22838E-08,
4.2312E-08,
4.22915E-08,
4.22644E-08,
4.22642E-08,
4.22797E-08,
4.24237E-08,
4.26171E-08,
0.000000043,
4.32421E-08,
4.34816E-08,
4.38976E-08,
0.000000044,
0.000000044,
4.44869E-08,
4.48908E-08,
0.000000045,
4.52628E-08,
4.58369E-08,
4.57784E-08,
4.55893E-08,
4.56848E-08,
4.56343E-08,
4.37262E-08,
4.38919E-08,
4.37457E-08,
4.34673E-08,
4.31988E-08,
4.28951E-08,
4.26923E-08,
4.28166E-08,
4.30945E-08,
4.32297E-08,
4.33979E-08,
4.37077E-08,
4.36848E-08,
4.3641E-08,
4.36248E-08,
4.33961E-08,
4.3107E-08,
4.28035E-08,
4.26531E-08,
4.23754E-08,
4.22693E-08,
4.22623E-08,
4.25112E-08,
4.32346E-08,
4.4116E-08,
4.4697E-08,
4.50573E-08,
4.54065E-08,
4.56982E-08,
4.54987E-08,
4.55083E-08,
4.56461E-08,
4.54287E-08,
4.56802E-08,
4.6081E-08,
4.62879E-08,
4.6274E-08,
4.64142E-08,
4.65255E-08,
4.62298E-08,
4.60796E-08,
4.58794E-08,
4.54014E-08,
0.000000045,
4.48658E-08,
4.46073E-08,
4.43584E-08,
4.44335E-08,
4.45387E-08,
4.44554E-08,
4.23028E-08,
4.23369E-08,
4.22557E-08,
4.2263E-08,
4.22879E-08,
4.22436E-08,
4.22453E-08,
4.22484E-08,
4.2217E-08,
4.22091E-08,
4.24435E-08,
0.000000043,
4.31579E-08,
4.33568E-08,
4.3718E-08,
4.3748E-08,
4.38246E-08,
4.4192E-08,
4.41629E-08,
4.38683E-08,
4.41529E-08,
4.43088E-08,
0.000000044,
4.40705E-08,
4.43029E-08,
4.41411E-08,
4.40689E-08,
4.41306E-08,
0.000000044,
4.3776E-08,
0.000000044,
4.41387E-08,
0.000000044,
4.41724E-08,
4.46068E-08,
4.44054E-08,
4.42405E-08,
4.42163E-08,
4.41485E-08,
4.37995E-08,
4.35743E-08,
4.35617E-08,
4.33705E-08,
4.33283E-08,
4.36447E-08,
4.32858E-08,
4.30925E-08,
4.31664E-08,
4.33329E-08,
4.33056E-08
